     17.1771      0.4373     -0.2787
     17.1875      0.6186     -0.4761
     17.1979      0.7930     -0.4679
     17.2083      0.8474     -0.4424
     17.2188      0.8747     -0.4371
     17.2292      0.9021     -0.4189
     17.2396      0.9275     -0.4368
     17.2500      0.9141     -0.4617
     17.2604      0.8795     -0.4738
     17.2708      0.8367     -0.4616
     17.2812      0.7651     -0.4629
     17.2917      0.6886     -0.4599
     17.3021      0.6036     -0.4599
     17.3125      0.5288     -0.4683
     17.3229      0.4968     -0.4206
     17.3333      0.4229     -0.2795
     17.3438      0.3024     -0.1965
     17.3542      0.1826     -0.1577
     17.3646      0.0737     -0.1213
     17.3750     -0.0348     -0.0779
     17.3854     -0.1401     -0.0297
     17.3958     -0.2452      0.0179
     17.4062     -0.3586      0.0528
     17.4167     -0.4860      0.0647
     17.4271     -0.6046      0.0217
     17.4375     -0.6945      0.1598
     17.4479     -0.6913      0.3447
     17.4583     -0.7288      0.2642
     17.4688     -0.7796      0.2181
     17.4792     -0.7819      0.2322
     17.4896     -0.7684      0.2079
     17.5000     -0.7332      0.1701
     17.5104     -0.6547      0.1154
     17.5208     -0.6318      0.0702
     17.5312     -0.6295      0.0434
     17.5417     -0.6133      0.0758
     17.5521     -0.5336      0.1407
     17.5625     -0.4449      0.1520
     17.5729     -0.3513      0.1014
     17.5833     -0.2635      0.0271
     17.5938     -0.1642     -0.0221
     17.6042     -0.0535     -0.0682
     17.6146      0.0698     -0.1159
     17.6250      0.2059     -0.1681
     17.6354      0.3487     -0.2205
     17.6458      0.4560     -0.2803
     17.6562      0.5697     -0.3638
     17.6667      0.6705     -0.4455
     17.6771      0.7617     -0.4823
     17.6875      0.8053     -0.5269
     17.6979      0.8480     -0.6096
     17.7083      0.9333     -0.6598
     17.7188      0.9765     -0.6380
     17.7292      0.9393     -0.6295
     17.7396      0.9394     -0.6599
     17.7500      0.9260     -0.6401
     17.7604      0.9137     -0.6204
     17.7708      0.9065     -0.5428
     17.7812      0.9027     -0.4712
     17.7917      0.8840     -0.4029
     17.8021      0.7807     -0.3923
     17.8125      0.7370     -0.4494
     17.8229      0.6608     -0.4341
     17.8333      0.5376     -0.3972
     17.8438      0.4309     -0.3543
     17.8542      0.3249     -0.3098
     17.8646      0.2187     -0.2551
     17.8750      0.1079     -0.1973
     17.8854     -0.0088     -0.1370
     17.8958     -0.1309     -0.0756
     17.9062     -0.2617     -0.0068
     17.9167     -0.4001      0.0580
     17.9271     -0.5686      0.1597
     17.9375     -0.7886      0.2139
     17.9479     -0.8533      0.2660
     17.9583     -0.8675      0.4175
     17.9688     -0.8943      0.3276
     17.9792     -1.0136      0.2536
     17.9896     -1.1419      0.3880
     18.0000     -1.1954      0.3598
     18.0104     -1.1897      0.2442
     18.0208     -1.1342      0.1672
     18.0312     -1.1066      0.1078
     18.0417     -1.0786      0.0788
     18.0521     -1.0143      0.1885
     18.0625     -0.9583      0.2835
     18.0729     -0.9172      0.3678
     18.0833     -0.8424      0.3998
     18.0938     -0.7840      0.3682
     18.1042     -0.7225      0.3137
     18.1146     -0.6466      0.3057
     18.1250     -0.5596      0.2876
     18.1354     -0.4620      0.2624
     18.1458     -0.3626      0.2325
     18.1562     -0.2623      0.1991
     18.1667     -0.1524      0.1747
     18.1771     -0.0413      0.1568
     18.1875      0.0598      0.1541
     18.1979      0.1424      0.1462
     18.2083      0.2353      0.0801
     18.2188      0.2854     -0.0429
     18.2292      0.3930     -0.2785
     18.2396      0.5971     -0.4129
     18.2500      0.7373     -0.4064
     18.2604      0.7985     -0.4054
     18.2708      0.8483     -0.4130
     18.2813      0.8955     -0.4272
     18.2917      0.9074     -0.4694
     18.3021      0.9083     -0.4922
     18.3125      0.8810     -0.4883
     18.3229      0.8307     -0.4775
     18.3333      0.7657     -0.4634
     18.3438      0.6864     -0.4520
     18.3542      0.5989     -0.4413
     18.3646      0.4990     -0.4286
     18.3750      0.3895     -0.4186
     18.3854      0.2994     -0.4034
     18.3958      0.2708     -0.3321
     18.4063      0.2306     -0.2610
     18.4167      0.1681     -0.2053
     18.4271      0.0835     -0.1577
     18.4375     -0.0203     -0.1116
     18.4479     -0.1391     -0.0623
     18.4583     -0.2648     -0.0013
     18.4688     -0.3964      0.0285
     18.4792     -0.5208      0.0205
     18.4896     -0.6582      0.0651
     18.5000     -0.7657      0.0621
     18.5104     -0.9087      0.0979
     18.5208     -0.9644      0.2775
     18.5313     -0.8304      0.3390
     18.5417     -0.8131      0.2531
     18.5521     -0.7425      0.2381
     18.5625     -0.7155      0.2017
     18.5729     -0.6313      0.1540
     18.5833     -0.5460      0.0652
     18.5938     -0.5389      0.0303
     18.6042     -0.5160      0.0176
     18.6146     -0.4614      0.0213
     18.6250     -0.3739      0.0718
     18.6354     -0.2715      0.0704
     18.6458     -0.1709      0.0247
     18.6563     -0.0702     -0.0290
     18.6667      0.0347     -0.0839
     18.6771      0.1371     -0.1439
     18.6875      0.2337     -0.2118
     18.6979      0.3569     -0.2929
     18.7083      0.4943     -0.3422
     18.7188      0.5919     -0.4352
     18.7292      0.6952     -0.4936
     18.7396      0.7862     -0.5604
     18.7500      0.8546     -0.5839
     18.7604      0.8919     -0.5999
     18.7708      0.8764     -0.5923
     18.7813      0.8296     -0.6140
     18.7917      0.7945     -0.6522
     18.8021      0.7741     -0.6358
     18.8125      0.8704     -0.4893
     18.8229      0.8887     -0.4345
     18.8333      0.8883     -0.3743
     18.8438      0.8887     -0.3258
     18.8542      0.8448     -0.3931
     18.8646      0.7342     -0.4554
     18.8750      0.6312     -0.4265
     18.8854      0.5257     -0.3804
     18.8958      0.4367     -0.3592
     18.9063      0.3463     -0.3265
     18.9167      0.2419     -0.2863
     18.9271      0.1329     -0.2356
     18.9375      0.0189     -0.1787
     18.9479     -0.1055     -0.1157
     18.9583     -0.2360     -0.0479
     18.9688     -0.3688      0.0339
     18.9792     -0.5047      0.0956
     18.9896     -0.5900      0.1309
     19.0000     -0.6759      0.2506
     19.0104     -0.8492      0.3461
     19.0208     -0.9244      0.4828
     19.0313     -1.0141      0.2941
     19.0417     -1.1332      0.2622
     19.0521     -1.2291      0.3432
     19.0625     -1.2473      0.2915
     19.0729     -1.2385      0.2226
     19.0833     -1.2109      0.2290
     19.0938     -1.0947      0.2261
     19.1042     -1.1719      0.0768
     19.1146     -1.0797      0.4905
     19.1250     -0.9605      0.4159
     19.1354     -0.9214      0.4342
     19.1458     -0.9201      0.3868
     19.1563     -0.8738      0.3383
     19.1667     -0.7820      0.2820
     19.1771     -0.6877      0.2456
     19.1875     -0.5562      0.2213
     19.1979     -0.4319      0.1788
     19.2083     -0.3115      0.1327
     19.2188     -0.1851      0.0848
     19.2292     -0.0540      0.0329
     19.2396      0.0953     -0.0256
     19.2500      0.2785     -0.0785
     19.2604      0.5080     -0.0643
     19.2708      0.6448      0.0763
     19.2813      0.4705      0.0042
     19.2917      0.3730     -0.3839
     19.3021      0.7080     -0.6104
     19.3125      0.8662     -0.5633
     19.3229      0.8994     -0.5019
     19.3333      0.9085     -0.4997
     19.3438      0.9287     -0.5061
     19.3542      0.9097     -0.5416
     19.3646      0.8794     -0.5340
     19.3750      0.8363     -0.5339
     19.3854      0.7877     -0.5289
     19.3958      0.7236     -0.5243
     19.4063      0.6688     -0.4567
     19.4167      0.6320     -0.3325
     19.4271      0.5637     -0.3063
     19.4375      0.4894     -0.2913
     19.4479      0.3846     -0.2797
     19.4583      0.2676     -0.2459
     19.4688      0.1595     -0.1994
     19.4792      0.0535     -0.1492
     19.4896     -0.0603     -0.0952
     19.5000     -0.1820     -0.0369
     19.5104     -0.3144      0.0170
     19.5208     -0.4570      0.0891
     19.5313     -0.5810      0.1300
     19.5417     -0.7142      0.1838
     19.5521     -0.8380      0.2139
     19.5625     -0.9422      0.1821
     19.5729     -1.0720      0.1998
     19.5833     -1.0048      0.4175
     19.5938     -0.9169      0.3582
     19.6042     -0.8685      0.2695
     19.6146     -0.7975      0.1699
     19.6250     -0.8213      0.1032
     19.6354     -0.8264      0.0830
     19.6458     -0.7634      0.1694
     19.6563     -0.6544      0.2049
     19.6667     -0.5589      0.1875
     19.6771     -0.4772      0.2223
     19.6875     -0.3865      0.1837
     19.6979     -0.2924      0.1284
     19.7083     -0.1900      0.0827
     19.7188     -0.0810      0.0396
     19.7292      0.0319     -0.0058
     19.7396      0.1467     -0.0612
     19.7500      0.2626     -0.1354
     19.7604      0.3990     -0.2390
     19.7708      0.5656     -0.3035
     19.7813      0.6852     -0.3532
     19.7917      0.8027     -0.4448
     19.8021      0.9046     -0.5079
     19.8125      0.9319     -0.5835
     19.8229      0.9916     -0.6481
     19.8333      1.0053     -0.7088
     19.8438      0.9820     -0.7929
     19.8542      0.9837     -0.8424
     19.8646      1.0150     -0.6876
     19.8750      0.9716     -0.6738
     19.8854      0.9820     -0.6001
     19.8958      0.9710     -0.4900
     19.9063      0.9648     -0.4528
     19.9167      0.8348     -0.4954
     19.9271      0.7715     -0.5262
     19.9375      0.6718     -0.4877
     19.9479      0.5645     -0.4435
     19.9583      0.4468     -0.3893
     19.9688      0.3248     -0.3159
     19.9792      0.1925     -0.2503
     19.9896      0.0569     -0.1855
     20.0000     -0.0875     -0.1198
     20.0104     -0.2408     -0.0537
     20.0208     -0.3947      0.0167
     20.0313     -0.5605      0.1101
     20.0417     -0.7869      0.2912
     20.0521     -0.8612      0.1895
     20.0625     -0.9832      0.3488
     20.0729     -1.0645      0.4421
     20.0833     -1.0461      0.2025
     20.0938     -1.2576      0.2985
     20.1042     -1.3470      0.3570
     20.1146     -1.3420      0.2755
     20.1250     -1.3232      0.2176
     20.1354     -1.3043      0.1419
     20.1458     -1.1520      0.4861
     20.1563     -1.1481      0.4842
     20.1667     -1.1718      0.4784
     20.1771     -1.1920      0.4317
     20.1875     -1.1380      0.4065
     20.1979     -1.0451      0.3947
     20.2083     -0.9422      0.3667
     20.2188     -0.8445      0.3201
     20.2292     -0.7259      0.2680
     20.2396     -0.5938      0.2093
     20.2500     -0.4556      0.1496
     20.2604     -0.3165      0.0925
     20.2708     -0.1795      0.0369
     20.2813     -0.0420     -0.0247
     20.2917      0.0948     -0.0985
     20.3021      0.2427     -0.1733
     20.3125      0.4597     -0.1846
     20.3229      0.6225     -0.1421
     20.3333      0.5776     -0.2108
     20.3438      0.6942     -0.5596
     20.3542      0.9301     -0.6397
     20.3646      1.0252     -0.6127
     20.3750      1.0713     -0.6159
     20.3854      1.0939     -0.6181
     20.3958      1.1027     -0.6146
     20.4063      1.1207     -0.6137
     20.4167      1.0908     -0.5731
     20.4271      1.0241     -0.5684
     20.4375      0.9471     -0.5668
     20.4479      0.8724     -0.5645
     20.4583      0.7906     -0.5585
     20.4688      0.7050     -0.5442
     20.4792      0.6035     -0.4682
     20.4896      0.4847     -0.3780
     20.5000      0.3594     -0.3140
     20.5104      0.2303     -0.2526
     20.5208      0.0990     -0.1888
     20.5313     -0.0360     -0.1254
     20.5417     -0.1719     -0.0669
     20.5521     -0.3112      0.0005
     20.5625     -0.4517      0.0742
     20.5729     -0.6384      0.2104
     20.5833     -0.7250      0.0343
     20.5938     -0.8440      0.4258
     20.6042     -1.3156      0.6534
     20.6146     -1.1967      0.4663
     20.6250     -1.2061      0.2286
     20.6354     -1.2719      0.3828
     20.6458     -1.2928      0.3798
     20.6563     -1.3369      0.3120
     20.6667     -1.2285      0.3469
     20.6771     -1.1179      0.2050
     20.6875     -1.2849      0.2008
     20.6979     -1.0851      0.4539
     20.7083     -0.9193      0.4438
     20.7188     -0.8107      0.3926
     20.7292     -0.7378      0.3126
     20.7396     -0.6526      0.1309
     20.7500     -0.5436      0.0141
     20.7604     -0.3737     -0.0163
     20.7708     -0.1995     -0.0434
     20.7813     -0.0371     -0.0948
     20.7917      0.1378     -0.1802
     20.8021      0.3539     -0.3040
     20.8125      0.6148     -0.3365
     20.8229      0.6928     -0.1624
     20.8333      0.6202     -0.2904
     20.8438      0.9111     -0.6704
     20.8542      1.1084     -0.6775
     20.8646      1.1676     -0.7018
     20.8750      1.1872     -0.7849
     20.8854      1.2031     -0.9007
     20.8958      1.2196     -0.8854
     20.9063      1.2136     -0.8018
     20.9167      1.1036     -0.7189
     20.9271      1.1207     -0.6642
     20.9375      1.1151     -0.5118
     20.9479      1.0216     -0.6295
     20.9583      0.9242     -0.5809
     20.9688      0.8417     -0.5430
     20.9792      0.7357     -0.5016
     20.9896      0.6145     -0.4482
     21.0000      0.4802     -0.3898
     21.0104      0.3301     -0.3198
     21.0208      0.1747     -0.2419
     21.0313      0.0154     -0.1616
     21.0417     -0.1535     -0.0822
     21.0521     -0.3315     -0.0074
     21.0625     -0.5172      0.0687
     21.0729     -0.7516      0.1964
     21.0833     -0.9084      0.3928
     21.0938     -1.3378      0.6386
     21.1042     -1.3081      0.3286
     21.1146     -1.4795      0.4039
     21.1250     -1.6098      0.5493
     21.1354     -1.6565      0.4637
     21.1458     -1.6433      0.3294
     21.1563     -1.5683      0.3694
     21.1667     -1.4163      0.4152
     21.1771     -1.3580      0.2969
     21.1875     -1.4069      0.3334
     21.1979     -1.4036      0.4108
     21.2083     -1.2870      0.4271
     21.2188     -1.2398      0.4218
     21.2292     -1.2039      0.4378
     21.2396     -1.1185      0.4216
     21.2500     -1.0077      0.3937
     21.2604     -0.8778      0.3555
     21.2708     -0.7315      0.3080
     21.2813     -0.5687      0.2522
     21.2917     -0.3914      0.1904
     21.3021     -0.2045      0.1215
     21.3125     -0.0113      0.0379
     21.3229      0.2036     -0.0785
     21.3333      0.4869     -0.2170
     21.3438      0.9097     -0.1824
     21.3542      0.8387      0.0692
     21.3646      0.7070     -0.5471
     21.3750      1.1649     -0.7401
     21.3854      1.2945     -0.7564
     21.3958      1.2813     -0.7623
     21.4063      1.2714     -0.7603
     21.4167      1.2874     -0.7778
     21.4271      1.3040     -0.7866
     21.4375      1.2790     -0.7518
     21.4479      1.2314     -0.7074
     21.4583      1.1779     -0.6555
     21.4688      1.0378     -0.6235
     21.4792      0.9559     -0.6618
     21.4896      0.8652     -0.5929
     21.5000      0.7561     -0.5090
     21.5104      0.6393     -0.4509
     21.5208      0.5152     -0.3865
     21.5313      0.3844     -0.3161
     21.5417      0.2501     -0.2432
     21.5521      0.1106     -0.1669
     21.5625     -0.0341     -0.0896
     21.5729     -0.1912     -0.0101
     21.5833     -0.3691      0.0770
     21.5938     -0.5774      0.1845
     21.6042     -0.8360      0.3587
     21.6146     -1.1841      0.5500
     21.6250     -1.3193      0.2747
     21.6354     -1.4395      0.5254
     21.6458     -1.5813      0.4976
     21.6563     -1.6324      0.5178
     21.6667     -1.6924      0.4737
     21.6771     -1.6439      0.3987
     21.6875     -1.5327      0.3520
     21.6979     -1.4290      0.2942
     21.7083     -1.4934      0.3057
     21.7188     -1.4423      0.5191
     21.7292     -1.1560      0.2389
     21.7396     -1.0896      0.3064
     21.7500     -0.9640      0.3410
     21.7604     -0.8439      0.3275
     21.7708     -0.7707      0.2945
     21.7813     -0.6397      0.2624
     21.7917     -0.4891      0.2168
     21.8021     -0.3217      0.1641
     21.8125     -0.1455      0.1067
     21.8229      0.0372      0.0369
     21.8333      0.2243     -0.0582
     21.8438      0.4250     -0.1726
     21.8542      0.5804     -0.3161
     21.8646      0.8054     -0.5567
     21.8750      1.0861     -0.6560
     21.8854      1.2402     -0.6874
     21.8958      1.3669     -0.6980
     21.9063      1.3759     -0.7463
     21.9167      1.3930     -0.8083
     21.9271      1.4264     -0.8553
     21.9375      1.4325     -0.8840
     21.9479      1.4284     -0.8968
     21.9583      1.3774     -0.8316
     21.9688      1.2527     -0.7553
     21.9792      1.1751     -0.7725
     21.9896      1.1078     -0.7564
     22.0000      1.0164     -0.6871
     22.0104      0.9088     -0.6302
     22.0208      0.7877     -0.5620
     22.0313      0.6516     -0.4848
     22.0417      0.5027     -0.4022
     22.0521      0.3438     -0.3138
     22.0625      0.1797     -0.2241
     22.0729      0.0033     -0.1309
     22.0833     -0.1872     -0.0360
     22.0938     -0.3890      0.0605
     22.1042     -0.5975      0.1583
     22.1146     -0.8257      0.3204
     22.1250     -1.2729      0.4771
     22.1354     -1.6536      0.8015
     22.1458     -1.4490      0.2952
     22.1563     -1.5468      0.3094
     22.1667     -1.5980      0.5473
     22.1771     -1.6419      0.4213
     22.1875     -1.7532      0.5402
     22.1979     -1.7880      0.4860
     22.2083     -1.7277      0.5086
     22.2188     -1.6951      0.5439
     22.2292     -1.6414      0.5307
     22.2396     -1.6870      0.5359
     22.2500     -1.6177      0.5379
     22.2604     -1.5144      0.5123
     22.2708     -1.3790      0.4717
     22.2813     -1.2264      0.4225
     22.2917     -1.0618      0.3712
     22.3021     -0.8850      0.3182
     22.3125     -0.6920      0.2603
     22.3229     -0.4820      0.1955
     22.3333     -0.2588      0.1243
     22.3438     -0.0259      0.0402
     22.3542      0.2173     -0.0736
     22.3646      0.5236     -0.2119
     22.3750      0.9157     -0.1410
     22.3854      0.7760     -0.1584
     22.3958      1.0479     -0.7605
     22.4063      1.2264     -0.8850
     22.4167      1.2897     -1.1063
     22.4271      1.3987     -1.2243
     22.4375      1.5238     -1.0957
     22.4479      1.5187     -0.7879
     22.4583      1.4849     -0.7551
     22.4688      1.5461     -0.7038
     22.4792      1.3821     -0.8544
     22.4896      1.3621     -0.9512
     22.5000      1.3122     -0.9188
     22.5104      1.1885     -0.7738
     22.5208      1.0943     -0.7230
     22.5313      0.9852     -0.6670
     22.5417      0.8705     -0.6039
     22.5521      0.7414     -0.5333
     22.5625      0.5949     -0.4537
     22.5729      0.4309     -0.3639
     22.5833      0.2544     -0.2672
     22.5938      0.0700     -0.1669
     22.6042     -0.1204     -0.0682
     22.6146     -0.3232      0.0303
     22.6250     -0.5467      0.1350
     22.6354     -0.7733      0.2558
     22.6458     -1.0701      0.4194
     22.6563     -1.5956      0.6250
     22.6667     -1.5423      0.5925
     22.6771     -1.3698      0.0895
     22.6875     -1.5935      0.4360
     22.6979     -1.9891      0.4488
     22.7083     -1.7792      0.6480
     22.7188     -1.7202      0.4541
     22.7292     -1.7293      0.4581
     22.7396     -1.6656      0.5178
     22.7500     -1.6436      0.5110
     22.7604     -1.5719      0.5668
     22.7708     -1.5261      0.5228
     22.7813     -1.4191      0.4819
     22.7917     -1.2773      0.4320
     22.8021     -1.1121      0.3684
     22.8125     -0.9296      0.2975
     22.8229     -0.7335      0.2241
     22.8333     -0.5271      0.1477
     22.8438     -0.3163      0.0644
     22.8542     -0.1083     -0.0337
     22.8646      0.1032     -0.1623
     22.8750      0.3445     -0.3056
     22.8854      0.7301     -0.3063
     22.8958      0.9200      0.0014
     22.9063      0.7364     -0.4624
     22.9167      1.2288     -0.8593
     22.9271      1.4205     -0.8899
     22.9375      1.4797     -0.8821
     22.9479      1.4885     -0.8633
     22.9583      1.4819     -0.8825
     22.9688      1.4323     -0.9337
     22.9792      1.3643     -0.9835
     22.9896      1.4291     -0.7064
     23.0000      1.3459     -0.8121
     23.0104      1.2571     -0.8282
     23.0208      1.1505     -0.7623
     23.0313      1.0517     -0.6943
     23.0417      0.9434     -0.6343
     23.0521      0.8349     -0.5727
     23.0625      0.7146     -0.5039
     23.0729      0.5715     -0.4223
     23.0833      0.4098     -0.3309
     23.0938      0.2310     -0.2305
     23.1042      0.0389     -0.1268
     23.1146     -0.1708     -0.0242
     23.1250     -0.4070      0.0793
     23.1354     -0.7053      0.2145
     23.1458     -1.3652      0.4694
     23.1563     -1.5262      1.0247
     23.1667     -1.7268      0.3236
     23.1771     -1.9260      0.5264
     23.1875     -2.1270      0.5296
     23.1979     -1.9673      0.7321
     23.2083     -1.8637      0.5119
     23.2188     -1.9229      0.4743
     23.2292     -1.8843      0.5080
     23.2396     -1.8638      0.5535
     23.2500     -1.8660      0.6411
     23.2604     -1.8629      0.6455
     23.2708     -1.8311      0.6368
     23.2813     -1.7525      0.6067
     23.2917     -1.6371      0.5668
     23.3021     -1.4989      0.5124
     23.3125     -1.3454      0.4565
     23.3229     -1.1762      0.4041
     23.3333     -0.9860      0.3479
     23.3438     -0.7767      0.2867
     23.3542     -0.5496      0.2221
     23.3646     -0.3015      0.1475
     23.3750     -0.0347      0.0548
     23.3854      0.2636     -0.0734
     23.3958      0.6691     -0.1732
     23.4063      0.8985      0.2117
     23.4167      0.8263     -0.3286
     23.4271      1.3591     -0.8123
     23.4375      1.4867     -0.9102
     23.4479      1.5761     -1.0953
     23.4583      1.6427     -1.1265
     23.4688      1.6126     -1.0617
     23.4792      1.5428     -1.0126
     23.4896      1.4985     -0.9681
     23.5000      1.4327     -0.8603
     23.5104      1.3976     -0.7225
     23.5208      1.3469     -0.8553
     23.5313      1.2978     -0.8247
     23.5417      1.2275     -0.7975
     23.5521      1.1477     -0.7532
     23.5625      1.0437     -0.6908
     23.5729      0.9115     -0.6176
     23.5833      0.7598     -0.5326
     23.5938      0.5904     -0.4353
     23.6042      0.4055     -0.3312
     23.6146      0.2012     -0.2187
     23.6250     -0.0174     -0.1048
     23.6354     -0.2474      0.0009
     23.6458     -0.4972      0.1035
     23.6563     -0.7704      0.2214
     23.6667     -1.2130      0.4071
     23.6771     -1.7425      0.8508
     23.6875     -1.8545      0.9252
     23.6979     -1.9693      0.5576
     23.7083     -1.9120      0.4829
     23.7188     -1.9078      0.5968
     23.7292     -2.0055      0.5574
     23.7396     -1.9698      0.5384
     23.7500     -1.8327      0.5588
     23.7604     -1.8555      0.5928
     23.7708     -1.8760      0.6133
     23.7813     -1.8520      0.6969
     23.7917     -1.8198      0.6340
     23.8021     -1.7301      0.5798
     23.8125     -1.5986      0.5137
     23.8229     -1.4397      0.4431
     23.8333     -1.2654      0.3749
     23.8438     -1.0732      0.3032
     23.8542     -0.8615      0.2188
     23.8646     -0.6342      0.1183
     23.8750     -0.3989      0.0023
     23.8854     -0.1610     -0.1388
     23.8958      0.1081     -0.3309
     23.9063      0.4424     -0.5042
     23.9167      0.5351     -0.6360
     23.9271      0.7589     -0.4228
     23.9375      0.8161      0.0265
     23.9479      0.7993     -0.3839
     23.9583      1.3684     -0.9874
     23.9688      1.6273     -1.0024
     23.9792      1.5991     -1.0499
     23.9896      1.5521     -1.0154
     24.0000      1.5386     -0.9835
     24.0104      1.5227     -0.9163
     24.0208      1.4675     -0.8177
     24.0313      1.4461     -0.9005
     24.0417      1.3624     -0.8924
     24.0521      1.2656     -0.8326
     24.0625      1.1483     -0.7696
     24.0729      1.0183     -0.6953
     24.0833      0.8885     -0.6185
     24.0938      0.7482     -0.5381
     24.1042      0.5922     -0.4528
     24.1146      0.4120     -0.3549
     24.1250      0.2092     -0.2468
     24.1354     -0.0117     -0.1313
     24.1458     -0.2464     -0.0161
     24.1563     -0.5011      0.1014
     24.1667     -0.7771      0.2190
     24.1771     -1.1289      0.3980
     24.1875     -1.7720      0.7088
     24.1979     -1.6598      0.7094
     24.2083     -1.5826      0.1917
     24.2188     -1.8069      0.4993
     24.2292     -1.7058      0.5002
     24.2396     -1.9610      0.5636
     24.2500     -1.9975      0.5573
     24.2604     -1.9569      0.6217
     24.2708     -1.9030      0.7158
     24.2812     -1.8935      0.5709
     24.2917     -1.9699      0.6427
     24.3021     -1.9095      0.6427
     24.3125     -1.8113      0.6079
     24.3229     -1.6841      0.5647
     24.3333     -1.5307      0.5136
     24.3438     -1.3562      0.4578
     24.3542     -1.1657      0.4020
     24.3646     -0.9531      0.3472
     24.3750     -0.7108      0.2871
     24.3854     -0.4501      0.2165
     24.3958     -0.1807      0.1322
     24.4062      0.1162      0.0188
     24.4167      0.5192     -0.0958
     24.4271      0.8845      0.3196
     24.4375      0.7899     -0.1366
     24.4479      1.1800     -0.8003
     24.4583      1.4637     -0.8445
     24.4688      1.6226     -1.0842
     24.4792      1.7842     -1.3320
     24.4896      1.7565     -1.3760
     24.5000      1.7865     -1.1852
     24.5104      1.6141     -0.9096
     24.5208      1.6113     -0.7961
     24.5312      1.6076     -0.8808
     24.5417      1.4775     -0.9212
     24.5521      1.4539     -0.9378
     24.5625      1.3877     -0.8914
     24.5729      1.3156     -0.8551
     24.5833      1.2143     -0.7989
     24.5938      1.0818     -0.7221
     24.6042      0.9193     -0.6267
     24.6146      0.7334     -0.5177
     24.6250      0.5284     -0.4014
     24.6354      0.3088     -0.2805
     24.6458      0.0844     -0.1625
     24.6562     -0.1504     -0.0488
     24.6667     -0.3998      0.0570
     24.6771     -0.6547      0.1538
     24.6875     -0.8966      0.3442
     24.6979     -1.2430      0.4350
     24.7083     -1.6478      0.5103
     24.7188     -1.7357      0.6505
     24.7292     -1.4993      0.1660
     24.7396     -1.6968      0.4074
     24.7500     -1.9827      0.6909
     24.7604     -2.0745      0.6700
     24.7708     -2.1119      0.5431
     24.7812     -2.0391      0.6251
     24.7917     -2.0818      0.6778
     24.8021     -2.0832      0.7157
     24.8125     -2.0560      0.6744
     24.8229     -1.9567      0.6311
     24.8333     -1.8230      0.5879
     24.8438     -1.6787      0.5536
     24.8542     -1.5215      0.5232
     24.8646     -1.3427      0.4881
     24.8750     -1.1410      0.4485
     24.8854     -0.9190      0.4045
     24.8958     -0.6794      0.3553
     24.9062     -0.4202      0.2967
     24.9167     -0.1356      0.2238
     24.9271      0.2233      0.1285
     24.9375      0.8455      0.1642
     24.9479      1.0249      0.4992
     24.9583      1.1314     -0.4771
     24.9688      1.3984     -0.7374
     24.9792      1.6700     -0.6387
     24.9896      1.7384     -0.9300
     25.0000      1.6119     -1.1180
     25.0104      1.5655     -1.0482
     25.0208      1.5168     -1.0534
     25.0312      1.4988     -1.1399
     25.0417      1.6074     -0.9247
     25.0521      1.4925     -0.8253
     25.0625      1.3780     -0.8133
     25.0729      1.2994     -0.7922
     25.0833      1.2213     -0.7698
     25.0938      1.1243     -0.7253
     25.1042      1.0145     -0.6635
     25.1146      0.8914     -0.5906
     25.1250      0.7409     -0.5039
     25.1354      0.5620     -0.4030
     25.1458      0.3652     -0.2928
     25.1562      0.1513     -0.1755
     25.1667     -0.0805     -0.0613
     25.1771     -0.3375      0.0439
     25.1875     -0.6390      0.1610
     25.1979     -1.0558      0.3406
     25.2083     -1.6884      0.9100
     25.2188     -1.6642      0.7939
     25.2292     -1.7267      0.2474
     25.2396     -1.8434      0.4437
     25.2500     -2.1597      0.6373
     25.2604     -1.9728      0.4839
     25.2708     -2.0002      0.5039
     25.2812     -1.9419      0.5407
     25.2917     -1.9208      0.6036
     25.3021     -1.9467      0.6100
     25.3125     -1.9791      0.7113
     25.3229     -1.9413      0.6644
     25.3333     -1.8700      0.6192
     25.3438     -1.7504      0.5717
     25.3542     -1.6035      0.5202
     25.3646     -1.4403      0.4701
     25.3750     -1.2634      0.4211
     25.3854     -1.0707      0.3694
     25.3958     -0.8641      0.3141
     25.4062     -0.6384      0.2553
     25.4167     -0.3898      0.1937
     25.4271     -0.1173      0.1206
     25.4375      0.1949      0.0202
     25.4479      0.6372     -0.0113
     25.4583      0.8660      0.2063
     25.4688      0.8380     -0.4817
     25.4792      1.3882     -0.8577
     25.4896      1.5168     -0.9660
     25.5000      1.6434     -0.9893
     25.5104      1.6317     -1.0151
     25.5208      1.6118     -1.0169
     25.5312      1.5902     -1.0086
     25.5417      1.5579     -1.0261
     25.5521      1.4975     -1.0841
     25.5625      1.6111     -0.8226
     25.5729      1.5113     -0.9305
     25.5833      1.4263     -0.9209
     25.5938      1.3476     -0.8799
     25.6042      1.2522     -0.8277
     25.6146      1.1359     -0.7580
     25.6250      0.9933     -0.6727
     25.6354      0.8246     -0.5744
     25.6458      0.6314     -0.4651
     25.6562      0.4133     -0.3441
     25.6667      0.1803     -0.2202
     25.6771     -0.0572     -0.1006
     25.6875     -0.2954      0.0077
     25.6979     -0.5520      0.1106
     25.7083     -0.8382      0.2516
     25.7188     -1.1412      0.4500
     25.7292     -1.4082      0.5236
